date,Federal funds effective rate,30-Day AA Nonfinancial Commercial Paper Interest Rate,60-Day AA Nonfinancial Commercial Paper Interest Rate,90-Day AA Nonfinancial Commercial Paper Interest Rate,30-Day AA Financial Commercial Paper Interest Rate,60-Day AA Financial Commercial Paper Interest Rate,90-Day AA Financial Commercial Paper Interest Rate,"Average majority prime rate charged by banks   on short-term loans to business,   quoted on an investment basis",The rate charged for primary credit under   amendment to the Board's Regulation A,4-week Treasury bill secondary market rate   discount basis,3-month Treasury bill secondary market rate   discount basis,6-month Treasury bill secondary market rate   discount basis,1-year Treasury bill secondary market rate^  discount basis,"Market yield on U.S. Treasury securities at 1-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 3-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 6-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 1-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 2-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 3-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 5-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 7-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 20-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 30-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 5-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 7-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 20-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 30-year^  constant maturity, quoted on investment basis,^  inflation-indexed",Treasury long-term average (over 10 years)
Jan-86,8.14,,,,,,,9.5,,,7.07,7.16,7.21,,7.3,7.53,7.73,8.14,8.41,8.68,9.03,9.19,9.59,9.4,,,,,,
Feb-86,7.86,,,,,,,9.5,,,7.06,7.11,7.11,,7.29,7.47,7.61,7.97,8.1,8.34,8.58,8.7,9.08,8.93,,,,,,
Mar-86,7.48,,,,,,,9.1,,,6.56,6.57,6.59,,6.76,6.89,7.03,7.21,7.3,7.46,7.67,7.78,8.09,7.96,,,,,,
Apr-86,6.99,,,,,,,8.83,,,6.06,6.08,6.06,,6.24,6.36,6.44,6.7,6.86,7.05,7.16,7.3,7.5,7.39,,,,,,
May-86,6.85,,,,,,,8.5,,,6.15,6.19,6.25,,6.33,6.47,6.65,7.07,7.27,7.52,7.65,7.71,7.81,7.52,,,,,,
Jun-86,6.92,,,,,,,8.5,,,6.21,6.27,6.32,,6.4,6.56,6.73,7.18,7.41,7.64,7.75,7.8,7.69,7.57,,,,,,
Jul-86,6.56,,,,,,,8.16,,,5.83,5.86,5.9,,6,6.12,6.27,6.67,6.86,7.06,7.22,7.3,7.29,7.27,,,,,,
Aug-86,6.17,,,,,,,7.9,,,5.53,5.55,5.6,,5.69,5.79,5.93,6.33,6.49,6.8,7.01,7.17,7.28,7.33,,,,,,
Sep-86,5.89,,,,,,,7.5,,,5.21,5.35,5.45,,5.35,5.57,5.77,6.35,6.62,6.92,7.28,7.45,7.56,7.62,,,,,,
Oct-86,5.85,,,,,,,7.5,,,5.18,5.26,5.41,,5.32,5.48,5.72,6.28,6.56,6.83,7.24,7.43,7.61,7.7,,,,,,
Nov-86,6.04,,,,,,,7.5,,,5.35,5.41,5.48,,5.5,5.64,5.8,6.28,6.46,6.76,7.08,7.25,7.42,7.52,,,,,,
Dec-86,6.91,,,,,,,7.5,,,5.53,5.55,5.55,,5.68,5.78,5.87,6.27,6.43,6.67,6.97,7.11,7.28,7.37,,,,,,
Jan-87,6.43,,,,,,,7.5,,,5.43,5.44,5.46,,5.58,5.67,5.78,6.23,6.41,6.64,6.92,7.08,NC,7.39,,,,,,
Feb-87,6.1,,,,,,,7.5,,,5.59,5.59,5.63,,5.75,5.83,5.96,6.4,6.56,6.79,7.06,7.25,NC,7.54,,,,,,
Mar-87,6.13,,,,,,,7.5,,,5.59,5.6,5.68,,5.77,5.86,6.03,6.42,6.58,6.79,7.06,7.25,NC,7.55,,,,,,
Apr-87,6.37,,,,,,,7.75,,,5.64,5.9,6.09,,5.82,6.19,6.5,7.02,7.32,7.57,7.83,8.02,NC,8.25,,,,,,
May-87,6.85,,,,,,,8.14,,,5.66,6.05,6.52,,5.85,6.35,7,7.76,8.02,8.26,8.47,8.61,NC,8.78,,,,,,
Jun-87,6.73,,,,,,,8.25,,,5.67,5.99,6.35,,5.85,6.28,6.8,7.57,7.82,8.02,8.27,8.4,NC,8.57,,,,,,
Jul-87,6.58,,,,,,,8.25,,,5.69,5.76,6.24,,5.88,6.05,6.68,7.44,7.74,8.01,8.27,8.45,NC,8.64,,,,,,
Aug-87,6.73,,,,,,,8.25,,,6.04,6.15,6.54,,6.23,6.46,7.03,7.75,8.03,8.32,8.59,8.76,NC,8.97,,,,,,
Sep-87,7.22,,,,,,,8.7,,,6.4,6.64,7.11,,6.62,6.99,7.67,8.34,8.67,8.94,9.26,9.42,NC,9.59,,,,,,
Oct-87,7.29,,,,,,,9.07,,,6.13,6.69,7.05,,6.35,7.04,7.59,8.4,8.75,9.08,9.37,9.52,NC,9.61,,,,,,
Nov-87,6.69,,,,,,,8.78,,,5.69,6.19,6.5,,5.89,6.5,6.96,7.69,7.99,8.35,8.69,8.86,NC,8.95,,,,,,
Dec-87,6.77,,,,,,,8.75,,,5.77,6.36,6.69,,5.96,6.68,7.17,7.86,8.13,8.45,8.82,8.99,NC,9.12,,,,,,
Jan-88,6.83,,,,,,,8.75,,,5.81,6.25,6.52,,6,6.56,6.99,7.63,7.87,8.18,8.48,8.67,NC,8.83,,,,,,
Feb-88,6.58,,,,,,,8.51,,,5.66,5.93,6.21,,5.84,6.21,6.64,7.18,7.38,7.71,8.02,8.21,NC,8.43,,,,,,
Mar-88,6.58,,,,,,,8.5,,,5.7,5.91,6.28,,5.87,6.18,6.71,7.27,7.5,7.83,8.19,8.37,NC,8.63,,,,,,
Apr-88,6.87,,,,,,,8.5,,,5.91,6.21,6.56,,6.08,6.5,7.01,7.59,7.83,8.19,8.52,8.72,NC,8.95,,,,,,
May-88,7.09,,,,,,,8.84,,,6.26,6.56,6.9,,6.45,6.89,7.4,8,8.24,8.58,8.89,9.09,NC,9.23,,,,,,
Jun-88,7.51,,,,,,,9,,,6.46,6.71,6.99,,6.66,7.04,7.49,8.03,8.22,8.49,8.78,8.92,NC,9,,,,,,
Jul-88,7.75,,,,,,,9.29,,,6.73,6.99,7.22,,6.95,7.35,7.75,8.28,8.44,8.66,8.91,9.06,NC,9.14,,,,,,
Aug-88,8.01,,,,,,,9.84,,,7.06,7.39,7.59,,7.3,7.79,8.17,8.63,8.77,8.94,9.13,9.26,NC,9.32,,,,,,
Sep-88,8.19,,,,,,,10,,,7.24,7.43,7.53,,7.48,7.82,8.09,8.46,8.57,8.69,8.87,8.98,NC,9.06,,,,,,
Oct-88,8.3,,,,,,,10,,,7.35,7.5,7.54,,7.6,7.9,8.11,8.35,8.43,8.51,8.69,8.8,NC,8.89,,,,,,
Nov-88,8.35,,,,,,,10.05,,,7.76,7.86,7.87,,8.03,8.3,8.48,8.67,8.72,8.79,8.89,8.96,NC,9.02,,,,,,
Dec-88,8.76,,,,,,,10.5,,,8.07,8.22,8.32,,8.35,8.7,8.99,9.09,9.11,9.09,9.13,9.11,NC,9.01,,,,,,
Jan-89,9.12,,,,,,,10.5,,,8.27,8.36,8.37,,8.56,8.85,9.05,9.18,9.2,9.15,9.14,9.09,NC,8.93,,,,,,
Feb-89,9.36,,,,,,,10.93,,,8.53,8.55,8.55,,8.84,9.05,9.25,9.37,9.32,9.27,9.23,9.17,NC,9.01,,,,,,
Mar-89,9.85,,,,,,,11.5,,,8.82,8.85,8.82,,9.14,9.39,9.57,9.68,9.61,9.51,9.43,9.36,NC,9.17,,,,,,
Apr-89,9.84,,,,,,,11.5,,,8.65,8.65,8.64,,8.96,9.17,9.36,9.45,9.4,9.3,9.24,9.18,NC,9.03,,,,,,
May-89,9.81,,,,,,,11.5,,,8.43,8.41,8.31,,8.74,8.91,8.98,9.02,8.98,8.91,8.88,8.86,NC,8.83,,,,,,
Jun-89,9.53,,,,,,,11.07,,,8.15,7.93,7.84,,8.43,8.38,8.44,8.41,8.37,8.29,8.31,8.28,NC,8.27,,,,,,
Jul-89,9.24,,,,,,,10.98,,,7.88,7.61,7.36,,8.15,8.01,7.89,7.82,7.83,7.83,7.94,8.02,NC,8.08,,,,,,
Aug-89,8.99,,,,,,,10.5,,,7.9,7.74,7.61,,8.17,8.17,8.18,8.14,8.13,8.09,8.11,8.11,NC,8.12,,,,,,
Sep-89,9.02,,,,,,,10.5,,,7.75,7.74,7.65,,8.01,8.16,8.22,8.28,8.26,8.17,8.23,8.19,NC,8.15,,,,,,
Oct-89,8.84,,,,,,,10.5,,,7.64,7.62,7.45,,7.9,8.03,7.99,7.98,8.02,7.97,8.03,8.01,NC,8,,,,,,
Nov-89,8.55,,,,,,,10.5,,,7.69,7.49,7.25,,7.94,7.89,7.77,7.8,7.8,7.81,7.86,7.87,NC,7.9,,,,,,
Dec-89,8.45,,,,,,,10.5,,,7.63,7.42,7.21,,7.88,7.81,7.72,7.78,7.77,7.75,7.85,7.84,NC,7.9,,,,,,
Jan-90,8.23,,,,,,,10.11,,,7.64,7.55,7.38,,7.9,7.96,7.92,8.09,8.13,8.12,8.2,8.21,NC,8.26,,,,,,
Feb-90,8.24,,,,,,,10,,,7.74,7.7,7.55,,8,8.12,8.11,8.37,8.39,8.42,8.48,8.47,NC,8.5,,,,,,
Mar-90,8.28,,,,,,,10,,,7.9,7.85,7.76,,8.17,8.28,8.35,8.63,8.63,8.6,8.65,8.59,NC,8.56,,,,,,
Apr-90,8.26,,,,,,,10,,,7.77,7.84,7.8,,8.04,8.27,8.4,8.72,8.78,8.77,8.81,8.79,NC,8.76,,,,,,
May-90,8.18,,,,,,,10,,,7.74,7.76,7.73,,8.01,8.19,8.32,8.64,8.69,8.74,8.78,8.76,NC,8.73,,,,,,
Jun-90,8.29,,,,,,,10,,,7.73,7.63,7.53,,7.99,8.05,8.1,8.35,8.4,8.43,8.52,8.48,NC,8.46,,,,,,
Jul-90,8.15,,,,,,,10,,,7.62,7.52,7.4,,7.87,7.92,7.94,8.16,8.26,8.33,8.46,8.47,NC,8.5,,,,,,
Aug-90,8.13,,,,,,,10,,,7.45,7.38,7.26,,7.69,7.77,7.78,8.06,8.22,8.44,8.64,8.75,NC,8.86,,,,,,
Sep-90,8.2,,,,,,,10,,,7.36,7.32,7.24,,7.6,7.7,7.76,8.08,8.27,8.51,8.79,8.89,NC,9.03,,,,,,
Oct-90,8.11,,,,,,,10,,,7.17,7.16,7.06,,7.4,7.53,7.55,7.88,8.07,8.33,8.59,8.72,NC,8.86,,,,,,
Nov-90,7.81,,,,,,,10,,,7.06,7.03,6.85,,7.29,7.39,7.31,7.6,7.74,8.02,8.28,8.39,NC,8.54,,,,,,
Dec-90,7.31,,,,,,,10,,,6.74,6.7,6.61,,6.95,7.03,7.05,7.31,7.47,7.73,8,8.08,NC,8.24,,,,,,
Jan-91,6.91,,,,,,,9.52,,,6.22,6.28,6.25,,6.41,6.58,6.64,7.13,7.38,7.7,7.97,8.09,NC,8.27,,,,,,
Feb-91,6.25,,,,,,,9.05,,,5.94,5.93,5.91,,6.12,6.19,6.27,6.87,7.08,7.47,7.73,7.85,NC,8.03,,,,,,
Mar-91,6.12,,,,,,,9,,,5.91,5.92,6,,6.09,6.2,6.4,7.1,7.35,7.77,8,8.11,NC,8.29,,,,,,
Apr-91,5.91,,,,,,,9,,,5.65,5.71,5.85,,5.83,5.98,6.24,6.95,7.23,7.7,7.92,8.04,NC,8.21,,,,,,
May-91,5.78,,,,,,,8.5,,,5.46,5.61,5.76,,5.63,5.87,6.13,6.78,7.12,7.7,7.94,8.07,NC,8.27,,,,,,
Jun-91,5.9,,,,,,,8.5,,,5.57,5.75,5.96,,5.75,6.02,6.36,6.96,7.39,7.94,8.17,8.28,NC,8.47,,,,,,
Jul-91,5.82,,,,,,,8.5,,,5.58,5.7,5.91,,5.75,5.97,6.31,6.92,7.38,7.91,8.15,8.27,NC,8.45,,,,,,
Aug-91,5.66,,,,,,,8.5,,,5.33,5.39,5.45,,5.5,5.63,5.78,6.43,6.8,7.43,7.74,7.9,NC,8.14,,,,,,
Sep-91,5.45,,,,,,,8.2,,,5.22,5.25,5.26,,5.37,5.48,5.57,6.18,6.5,7.14,7.48,7.65,NC,7.95,,,,,,
Oct-91,5.21,,,,,,,8,,,4.99,5.04,5.04,,5.14,5.26,5.33,5.91,6.23,6.87,7.25,7.53,NC,7.93,,,,,,
Nov-91,4.81,,,,,,,7.58,,,4.56,4.61,4.64,,4.69,4.8,4.89,5.56,5.9,6.62,7.06,7.42,NC,7.92,,,,,,
Dec-91,4.43,,,,,,,7.21,,,4.07,4.1,4.17,,4.18,4.26,4.38,5.03,5.39,6.19,6.69,7.09,NC,7.7,,,,,,
Jan-92,4.03,,,,,,,6.5,,,3.8,3.87,3.95,,3.91,4.01,4.15,4.96,5.4,6.24,6.7,7.03,NC,7.58,,,,,,
Feb-92,4.06,,,,,,,6.5,,,3.84,3.93,4.08,,3.95,4.08,4.29,5.21,5.72,6.58,6.96,7.34,NC,7.85,,,,,,
Mar-92,3.98,,,,,,,6.5,,,4.04,4.18,4.4,,4.14,4.33,4.63,5.69,6.18,6.95,7.26,7.54,NC,7.97,,,,,,
Apr-92,3.73,,,,,,,6.5,,,3.75,3.87,4.09,,3.84,4,4.3,5.34,5.93,6.78,7.15,7.48,NC,7.96,,,,,,
May-92,3.82,,,,,,,6.5,,,3.63,3.75,3.99,,3.72,3.88,4.19,5.23,5.81,6.69,7.06,7.39,NC,7.89,,,,,,
Jun-92,3.76,,,,,,,6.5,,,3.66,3.77,3.98,,3.75,3.9,4.17,5.05,5.6,6.48,6.9,7.26,NC,7.84,,,,,,
Jul-92,3.25,,,,,,,6.02,,,3.21,3.28,3.45,,3.28,3.38,3.6,4.36,4.91,5.84,6.36,6.84,NC,7.6,,,,,,
Aug-92,3.3,,,,,,,6,,,3.13,3.21,3.33,,3.2,3.31,3.47,4.19,4.72,5.6,6.12,6.59,NC,7.39,,,,,,
Sep-92,3.22,,,,,,,6,,,2.91,2.96,3.06,,2.97,3.04,3.18,3.89,4.42,5.38,5.96,6.42,NC,7.34,,,,,,
Oct-92,3.1,,,,,,,6,,,2.86,3.04,3.17,,2.93,3.13,3.3,4.08,4.64,5.6,6.15,6.59,NC,7.53,,,,,,
Nov-92,3.09,,,,,,,6,,,3.13,3.34,3.52,,3.21,3.44,3.68,4.58,5.14,6.04,6.49,6.87,NC,7.61,,,,,,
Dec-92,2.92,,,,,,,6,,,3.22,3.36,3.55,,3.29,3.47,3.71,4.67,5.21,6.08,6.46,6.77,NC,7.44,,,,,,
Jan-93,3.02,,,,,,,6,,,3,3.14,3.35,,3.07,3.24,3.5,4.39,4.93,5.83,6.26,6.6,NC,7.34,,,,,,
Feb-93,3.03,,,,,,,6,,,2.93,3.07,3.25,,2.99,3.16,3.39,4.1,4.58,5.43,5.87,6.26,NC,7.09,,,,,,
Mar-93,3.07,,,,,,,6,,,2.95,3.05,3.2,,3.01,3.15,3.33,3.95,4.4,5.19,5.66,5.98,NC,6.82,,,,,,
Apr-93,2.96,,,,,,,6,,,2.87,2.97,3.11,,2.93,3.06,3.24,3.84,4.3,5.13,5.59,5.97,NC,6.85,,,,,,
May-93,3,,,,,,,6,,,2.96,3.07,3.23,,3.03,3.17,3.36,3.98,4.4,5.2,5.66,6.04,NC,6.92,,,,,,
Jun-93,3.04,,,,,,,6,,,3.07,3.2,3.39,,3.14,3.29,3.54,4.16,4.53,5.22,5.61,5.96,NC,6.81,,,,,,
Jul-93,3.06,,,,,,,6,,,3.04,3.16,3.33,,3.11,3.26,3.47,4.07,4.43,5.09,5.48,5.81,NC,6.63,,,,,,
Aug-93,3.03,,,,,,,6,,,3.02,3.14,3.3,,3.09,3.24,3.44,4,4.36,5.03,5.35,5.68,NC,6.32,,,,,,
Sep-93,3.09,,,,,,,6,,,2.95,3.06,3.22,,3.01,3.15,3.36,3.85,4.17,4.73,5.08,5.36,NC,6,,,,,,
Oct-93,2.99,,,,,,,6,,,3.02,3.12,3.25,,3.09,3.22,3.39,3.87,4.18,4.71,5.05,5.33,6.07,5.94,,,,,,
Nov-93,3.02,,,,,,,6,,,3.1,3.26,3.42,,3.18,3.36,3.58,4.16,4.5,5.06,5.45,5.72,6.38,6.21,,,,,,
Dec-93,2.96,,,,,,,6,,,3.06,3.23,3.45,,3.13,3.34,3.61,4.21,4.54,5.15,5.48,5.77,6.4,6.25,,,,,,
Jan-94,3.05,,,,,,,6,,,2.98,3.15,3.39,,3.04,3.25,3.54,4.14,4.48,5.09,5.43,5.75,6.39,6.29,,,,,,
Feb-94,3.25,,,,,,,6,,,3.25,3.43,3.69,,3.33,3.53,3.87,4.47,4.83,5.4,5.72,5.97,6.57,6.49,,,,,,
Mar-94,3.34,,,,,,,6.06,,,3.5,3.78,4.11,,3.59,3.91,4.32,5,5.4,5.94,6.28,6.48,7,6.91,,,,,,
Apr-94,3.56,,,,,,,6.45,,,3.68,4.09,4.57,,3.78,4.25,4.82,5.55,5.99,6.52,6.8,6.97,7.4,7.27,,,,,,
May-94,4.01,,,,,,,6.99,,,4.14,4.6,5.03,,4.27,4.79,5.31,5.97,6.34,6.78,7.01,7.18,7.54,7.41,,,,,,
Jun-94,4.25,,,,,,,7.25,,,4.14,4.55,4.98,,4.25,4.72,5.27,5.93,6.27,6.7,6.91,7.1,7.51,7.4,,,,,,
Jul-94,4.26,,,,,,,7.25,,,4.33,4.75,5.17,,4.46,4.95,5.48,6.13,6.48,6.91,7.12,7.3,7.67,7.58,,,,,,
Aug-94,4.47,,,,,,,7.51,,,4.48,4.88,5.25,,4.61,5.08,5.56,6.18,6.5,6.88,7.06,7.24,7.62,7.49,,,,,,
Sep-94,4.73,,,,,,,7.75,,,4.62,5.04,5.43,,4.75,5.24,5.76,6.39,6.69,7.08,7.28,7.46,7.87,7.71,,,,,,
Oct-94,4.76,,,,,,,7.75,,,4.95,5.39,5.75,,5.1,5.62,6.11,6.73,7.04,7.4,7.58,7.74,8.08,7.94,,,,,,
Nov-94,5.29,,,,,,,8.15,,,5.29,5.72,6.13,,5.45,5.98,6.54,7.15,7.44,7.72,7.83,7.96,8.2,8.08,,,,,,
Dec-94,5.45,,,,,,,8.5,,,5.6,6.21,6.67,,5.76,6.5,7.14,7.59,7.71,7.78,7.8,7.81,7.99,7.87,,,,,,
Jan-95,5.53,,,,,,,8.5,,,5.71,6.21,6.59,,5.9,6.51,7.05,7.51,7.66,7.76,7.79,7.78,7.97,7.85,,,,,,
Feb-95,5.92,,,,,,,9,,,5.77,6.03,6.28,,5.94,6.31,6.7,7.11,7.25,7.37,7.44,7.47,7.73,7.61,,,,,,
Mar-95,5.98,,,,,,,9,,,5.73,5.89,6.03,,5.91,6.17,6.43,6.78,6.89,7.05,7.14,7.2,7.57,7.45,,,,,,
Apr-95,6.05,,,,,,,9,,,5.65,5.77,5.88,,5.84,6.05,6.27,6.57,6.68,6.86,6.95,7.06,7.45,7.36,,,,,,
May-95,6.01,,,,,,,9,,,5.67,5.67,5.65,,5.85,5.93,6,6.17,6.27,6.41,6.5,6.63,7.01,6.95,,,,,,
Jun-95,6,,,,,,,9,,,5.47,5.42,5.33,,5.64,5.66,5.64,5.72,5.8,5.93,6.05,6.17,6.59,6.57,,,,,,
Jul-95,5.85,,,,,,,8.8,,,5.42,5.37,5.28,,5.59,5.62,5.59,5.78,5.89,6.01,6.2,6.28,6.74,6.72,,,,,,
Aug-95,5.74,,,,,,,8.75,,,5.4,5.41,5.43,,5.57,5.65,5.75,5.98,6.1,6.24,6.41,6.49,6.92,6.86,,,,,,
Sep-95,5.8,,,,,,,8.75,,,5.28,5.3,5.31,,5.43,5.54,5.62,5.81,5.89,6,6.13,6.2,6.65,6.55,,,,,,
Oct-95,5.76,,,,,,,8.75,,,5.28,5.32,5.28,,5.44,5.56,5.59,5.7,5.77,5.86,5.97,6.04,6.45,6.37,,,,,,
Nov-95,5.8,,,,,,,8.75,,,5.36,5.27,5.14,,5.52,5.51,5.43,5.48,5.57,5.69,5.83,5.93,6.33,6.26,,,,,,
Dec-95,5.6,,,,,,,8.65,,,5.14,5.13,5.03,,5.29,5.35,5.31,5.32,5.39,5.51,5.63,5.71,6.12,6.06,,,,,,
Jan-96,5.56,,,,,,,8.5,,,5,4.92,4.82,,5.15,5.13,5.09,5.11,5.2,5.36,5.54,5.65,6.11,6.05,,,,,,
Feb-96,5.22,,,,,,,8.25,,,4.83,4.77,4.69,,4.96,4.97,4.94,5.03,5.14,5.38,5.64,5.81,6.3,6.24,,,,,,
Mar-96,5.31,,,,,,,8.25,,,4.96,4.96,5.06,,5.1,5.16,5.34,5.66,5.79,5.97,6.19,6.27,6.74,6.6,,,,,,
Apr-96,5.22,,,,,,,8.25,,,4.95,5.06,5.23,,5.09,5.27,5.54,5.96,6.11,6.3,6.48,6.51,6.98,6.79,,,,,,
May-96,5.24,,,,,,,8.25,,,5.02,5.12,5.33,,5.15,5.33,5.64,6.1,6.27,6.48,6.66,6.74,7.11,6.93,,,,,,
Jun-96,5.27,,,,,,,8.25,,,5.09,5.25,5.48,,5.23,5.46,5.81,6.3,6.49,6.69,6.83,6.91,7.22,7.06,,,,,,
Jul-96,5.4,,,,,,,8.25,,,5.15,5.3,5.52,,5.3,5.52,5.85,6.27,6.45,6.64,6.76,6.87,7.14,7.03,,,,,,
Aug-96,5.22,,,,,,,8.25,,,5.05,5.13,5.35,,5.19,5.34,5.67,6.03,6.21,6.39,6.52,6.64,6.97,6.84,,,,,,
Sep-96,5.3,,,,,,,8.25,,,5.09,5.24,5.5,,5.24,5.45,5.83,6.23,6.41,6.6,6.73,6.83,7.17,7.03,,,,,,
Oct-96,5.24,,,,,,,8.25,,,4.99,5.11,5.25,,5.12,5.32,5.55,5.91,6.08,6.27,6.42,6.53,6.9,6.81,,,,,,
Nov-96,5.31,,,,,,,8.25,,,5.03,5.07,5.14,,5.17,5.27,5.42,5.7,5.82,5.97,6.1,6.2,6.58,6.48,,,,,,
Dec-96,5.29,,,,,,,8.25,,,4.91,5.04,5.18,,5.04,5.24,5.47,5.78,5.91,6.07,6.2,6.3,6.65,6.55,,,,,,
Jan-97,5.25,5.28,5.29,5.3,5.3,5.31,5.32,8.25,,,5.03,5.1,5.3,,5.17,5.31,5.61,6.01,6.16,6.33,6.47,6.58,6.91,6.83,,,,,,
Feb-97,5.19,5.25,5.27,5.27,5.26,5.28,5.28,8.25,,,5.01,5.06,5.23,,5.14,5.27,5.53,5.9,6.03,6.2,6.32,6.42,6.77,6.69,,,,,,
Mar-97,5.39,5.36,5.37,5.39,5.38,5.42,5.42,8.3,,,5.14,5.26,5.47,,5.28,5.48,5.8,6.22,6.38,6.54,6.65,6.69,7.05,6.93,,,,,,
Apr-97,5.51,5.49,5.53,5.57,5.51,5.56,5.6,8.5,,,5.16,5.37,5.64,,5.3,5.6,5.99,6.45,6.61,6.76,6.86,6.89,7.2,7.09,,,,,,
May-97,5.5,5.51,5.54,5.57,5.53,5.56,5.6,8.5,,,5.05,5.3,5.54,,5.2,5.53,5.87,6.28,6.42,6.57,6.66,6.71,7.02,6.94,,,,,,
Jun-97,5.56,5.51,5.51,5.54,5.52,5.55,5.56,8.5,,,4.93,5.13,5.38,,5.07,5.34,5.69,6.09,6.24,6.38,6.46,6.49,6.84,6.77,,,,,,
Jul-97,5.52,5.48,5.48,5.49,5.5,5.51,5.51,8.5,,,5.05,5.12,5.24,,5.19,5.33,5.54,5.89,6,6.12,6.2,6.22,6.56,6.51,,,,,,
Aug-97,5.54,5.48,5.47,5.48,5.5,5.5,5.5,8.5,,,5.14,5.19,5.27,,5.28,5.4,5.56,5.94,6.06,6.16,6.29,6.3,6.65,6.58,,,,,,
Sep-97,5.54,5.49,5.48,5.48,5.51,5.51,5.51,8.5,,,4.95,5.09,5.23,,5.08,5.3,5.52,5.88,5.98,6.11,6.2,6.21,6.56,6.5,,,,,,
Oct-97,5.5,5.49,5.48,5.51,5.5,5.5,5.55,8.5,,,4.97,5.09,5.17,,5.11,5.3,5.46,5.77,5.84,5.93,6.05,6.03,6.38,6.33,,,,,,
Nov-97,5.52,5.53,5.59,5.6,5.55,5.65,5.64,8.5,,,5.14,5.17,5.17,,5.28,5.38,5.46,5.71,5.76,5.8,5.9,5.88,6.2,6.11,,,,,,
Dec-97,5.5,5.78,5.71,5.67,5.8,5.72,5.7,8.5,,,5.16,5.24,5.24,,5.3,5.45,5.53,5.72,5.74,5.77,5.83,5.81,6.07,5.99,,,,,,
Jan-98,5.56,5.46,5.44,5.42,5.48,5.46,5.44,8.5,,,5.04,5.03,4.98,,5.18,5.23,5.24,5.36,5.38,5.42,5.53,5.54,5.88,5.81,,,,,,
Feb-98,5.51,5.47,5.44,5.42,5.49,5.47,5.45,8.5,,,5.09,5.07,5.04,,5.23,5.27,5.31,5.42,5.43,5.49,5.6,5.57,5.96,5.89,,,,,,
Mar-98,5.49,5.51,5.49,5.46,5.53,5.51,5.49,8.5,,,5.03,5.04,5.11,,5.16,5.25,5.39,5.56,5.57,5.61,5.71,5.65,6.01,5.95,,,,,,
Apr-98,5.45,5.49,5.48,5.46,5.51,5.49,5.48,8.5,,,4.95,5.06,5.1,,5.08,5.26,5.38,5.56,5.58,5.61,5.7,5.64,6,5.92,,,,,,
May-98,5.49,5.49,5.49,5.48,5.5,5.5,5.5,8.5,,,5,5.14,5.16,,5.14,5.36,5.44,5.59,5.61,5.63,5.72,5.65,6.01,5.93,,,,,,
Jun-98,5.56,5.51,5.5,5.48,5.53,5.52,5.5,8.5,,,4.98,5.12,5.13,,5.12,5.32,5.41,5.52,5.52,5.52,5.56,5.5,5.8,5.7,,,,,,
Jul-98,5.54,5.51,5.5,5.48,5.52,5.51,5.5,8.5,,,4.96,5.03,5.08,,5.09,5.23,5.36,5.46,5.47,5.46,5.52,5.46,5.78,5.68,,,,,,
Aug-98,5.55,5.5,5.5,5.48,5.51,5.51,5.5,8.5,,,4.9,4.95,4.94,,5.04,5.15,5.21,5.27,5.24,5.27,5.36,5.34,5.66,5.54,,,,,,
Sep-98,5.51,5.44,5.37,5.31,5.45,5.38,5.32,8.49,,,4.61,4.63,4.5,,4.74,4.81,4.71,4.67,4.62,4.62,4.76,4.81,5.38,5.2,,,,,,
Oct-98,5.07,5.14,5.08,5.04,5.18,5.12,5.09,8.12,,,3.96,4.05,3.95,,4.07,4.2,4.12,4.09,4.18,4.18,4.46,4.53,5.3,5.01,,,,,,
Nov-98,4.83,5,5.14,5.06,5.04,5.19,5.15,7.89,,,4.41,4.42,4.33,,4.53,4.59,4.53,4.54,4.57,4.54,4.78,4.83,5.48,5.25,,,,,,
Dec-98,4.68,5.24,5.12,5,5.31,5.13,5.04,7.75,,,4.39,4.4,4.32,,4.5,4.57,4.52,4.51,4.48,4.45,4.65,4.65,5.36,5.06,,,,,,
Jan-99,4.63,4.8,4.78,4.77,4.83,4.81,4.81,7.75,,,4.34,4.33,4.31,,4.45,4.49,4.51,4.62,4.61,4.6,4.8,4.72,5.45,5.16,,,,,,
Feb-99,4.76,4.8,4.8,4.79,4.82,4.82,4.82,7.75,,,4.44,4.44,4.48,,4.56,4.61,4.7,4.88,4.9,4.91,5.1,5,5.66,5.37,,,,,,
